movie_id,title,original_title,overview,release_date,runtime,original_language,status,imdb_id,popularity,vote_average,vote_count,adult_flag,video_flag,poster_path,backdrop_path,homepage,tagline,budget,revenue,collection_id,collection_name
48286,The Lady Confesses,The Lady Confesses,"An estranged wife shows up after a nearly 7 years of disappearance -- thought to be dead, to prevent her husband from marrying his new love until someone kills her.",1945-05-16,64,en,Released,tt0037858,0.6449,4.452,21,False,False,/9XpyEfyJcR5GKYtNKL7GtSLlJzd.jpg,/kz8kaqbwiDLMbTpWm6ekcOulOcV.jpg,,I CONFESS! I PLAYED AT LOVE BUT MURDER WAS MY BUSINESS!,0,0,,
86149,The Attic,The Attic,"A librarian devotes her life to caring for her wheelchair-bound tyrannical father after being stood up at altar. She fantasizes his death and finds joy only with her pet monkey. When the monkey disappears, a shocking past is revealed.",1980-11-10,101,en,Released,tt0078806,1.1944,4.783,30,False,False,/6319pq8j9Dro5Fmde3Zm9pWIbV.jpg,/xhRttaT6Xqneh7RLN7kHRowPo42.jpg,,13 steps to TERROR!,0,0,1580716,Louise Elmore Collection
49743,Cricket on the Hearth,Cricket on the Hearth,"A delightful, animated musical version of Charles Dickens' classic tale. A Cricket on the Hearth, tells the story of a poor toymaker and his daughter whom a helpful Cricket named Crocket befriends on Christmas morning. When tragedy strikes the family, it's Crocket who comes to the rescue and restores peace and happiness.",1967-12-18,49,en,Released,tt0387954,1.0721,5.263,19,False,False,/3ZRYBDUyGpq3ylyIePvZntvmvHz.jpg,/tkSmSyhHtlim9aKruyCkI8Cen93.jpg,https://www.uphe.com/tv/cricket-on-the-hearth,To have a Cricket on the Hearth is the luckiest thing in all the world!,0,0,,
1423,Flying Saucer Rock 'N' Roll,Flying Saucer Rock 'N' Roll,Flying Saucer Rock N Roll is the debut feature film from the father-son duo Eric and Joe Callero. The year is 1957 as a group of rockabilly and beatnik teens are visited by weed smoking Martian zombies who have come to take their earth women. Filmed with respect for classic horror films and full of laughs as the viewer is taken on an adventure like no other.,2006-03-16,85,en,Released,tt1344607,0.2571,3.0,1,False,False,/hoRIW3Qqynr5M8sjRhvKNKGRbZy.jpg,/yJuV8LmRTbwcNcTM8KjaZOA5PL.jpg,http://www.flyingsaucerrocks.com/,"Can the Square defeat the Zombies & Martians, save the world & get the girl?",1000,6,,
9490,Half Baked,Half Baked,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",1998-01-16,82,en,Released,tt0120693,4.056,6.332,639,False,False,/14TmEac4bquNaEld9t0uIliYoKE.jpg,/yl7M1buWaxXXhZv0bSbi4MPYVKm.jpg,,They'll do anything to save their best bud.,8000000,17460020,1323870,Half Baked Collection
29186,The Murder Secret,Non aver paura della zia Marta,A family of 4 makes a long drive to Aunt Martha's house to visit her for the first time in years. Only she isn't there. Just the caretaker and his message that she will appear the next day...if they survive the night.,1988-01-03,88,it,Released,tt0097929,0.6339,5.405,21,False,False,/6Hz6AEZUfxnMUDgRVgvrryKsziC.jpg,/weAT85CAn6Scblqh7VKQKjAxifd.jpg,,,0,0,,
52105,Husbands,Husbands,"A common friend's sudden death brings three men, married with children, to reconsider their lives and ultimately leave the country together. But mindless enthusiasm for regained freedom will be short-lived.",1970-12-08,131,en,Released,tt0065867,2.1186,6.741,162,False,False,/482OpzSoSeAVx7KDJlWupLNIf0r.jpg,/gxYnKLgPev1iz2PmqVDVpFrziEH.jpg,,"A comedy about life, death and freedom.",1000000,0,,
66648,2010 NCAA Basketball Regional Semi-Finals: Kansas State vs. Xavier,2010 NCAA Basketball Regional Semi-Finals: Kansas State vs. Xavier,"The season may be over, but the legacy continues. Kansas State posted one of their most impressive seasons in 2009-2010. Hailed as one of the greatest NCAA Tournament games of all-time, this DVD features the commercial-free broadcast as the Kansas State Wildcats battled the Xavier Musketeers into double overtime on their way to the win and 2010 appearance in the Elite Eight.",,126,en,Released,,0.0574,,,False,True,,,,,0,0,,
16662,The Big Gundown,La resa dei conti,"Unofficial lawman John Corbett hunts down Cuchillo Sanchez, a Mexican peasant accused of raping and killing a 12-year-old girl.",1967-03-03,111,it,Released,tt0063501,1.5369,7.267,180,False,False,/a03mr7GwtyTz8EvmZYcugOBH7hN.jpg,/6htGplcbeXm7cfMV4NozTKhW425.jpg,,Mr. Ugly comes to town!,0,0,696344,Cuchillo Collection
87328,Sümela'nın Şifresi: Temel,Sümela'nın Şifresi: Temel,,2011-12-16,90,tr,Released,tt2069935,0.1853,3.5,29,False,False,/3UKLquWYDv7kfWr7ZdgUjv25mkM.jpg,/uC91Lq13znWNxg4Khwo6TQ6w6Bl.jpg,,,0,0,479966,Sümela'nın Şifresi Collection
74794,Specter of the Rose,Specter of the Rose,"Ballet dancer Sanine may have murdered his first wife. A detective thinks so, and he's not the only one.",1946-07-05,90,en,Released,tt0038973,0.7708,4.8,10,False,False,/wYDqIa0Emv0mIisg5EGDV4aj1VD.jpg,/aKeEWeBG9bd4BO9gMf1lC5ODhon.jpg,,You are my love... my life... my doom!,0,0,,
40959,"Crosby, Stills & Nash - Long Time Comin'","Crosby, Stills & Nash - Long Time Comin'","This is a fine video from CSN. Lots of old, rare footage. Old clips of Neil Young. Covers the very beginning of the band all the way through 1988:  Crosby, Stills, & Nash join forces for their first live performance video in over 2 decades! Filmed during their 2012 tour, CSN 2012 includes many of the trio's classic hits, some new and unreleased songs, and a rare performance of ""Suite: Judy Blue Eyes."" The disc also includes 'A Conversation with David, Stephen and Graham,' plus interviews with their band and crew. A must-have for any CSN fan.",1990-01-01,60,en,Released,tt0243199,0.29,7.0,2,False,False,/jWaP9btOkqdFQZ7VKjV8X9N7olS.jpg,,,,0,0,,
26196,Cleopatra Jones,Cleopatra Jones,"After federal agent Cleopatra Jones orders the burning of a Turkish poppy field, the notorious drug lord Mommy vows to destroy her.",1973-07-13,89,en,Released,tt0069890,1.474,5.664,73,False,False,/j13LI9r1Jim2XPvmJUvwGFtD0ag.jpg,/mCtJjF5L5NuK3bY1uzA5tY6xpAz.jpg,,"6 feet 2"" and all of it Dynamite!",0,0,452675,Cleopatra Jones Collection
50929,About Face,About Face,"Three friends enter military school together, but two of them don't know that the third one is secretly married.",1952-05-23,94,en,Released,tt0044323,0.7485,5.0,4,False,False,/nTsylCE5Ur0EHmU3KbJCeAWguns.jpg,,,"You'll love everything about ""About Face!""",0,0,,
44572,Fall Guy,Fall Guy,A drugged man covered in blood is picked up by police. Before the cops can get answers the man escapes in search of answers to the mystery himself.,1947-03-15,64,en,Released,tt0039368,0.9358,5.231,13,False,False,/daQ97l7hRFuEuiaKGEwbXOOS7wq.jpg,/58rtx5xGg6RSWzfmevAhRxM63KC.jpg,,HUNTED FOR A LOVE SLAYING!,0,0,,
11221,Best Defense,Best Defense,An engineer fails to get the bugs out of a tank before an Army officer has to use it in Kuwait.,1984-07-20,94,en,Released,tt0086955,1.8922,4.335,130,False,False,/uBXYsO3jUU3H59YBILMPHbN9wiP.jpg,/A0e7n4Qe19TvnGQIwe8QkGrDLtv.jpg,,"Unfortunately, they're both on our side.",18000000,19265302,,
490,The Seventh Seal,Det sjunde inseglet,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",1957-02-16,96,sv,Released,tt0050976,4.5058,8.157,3323,False,False,/wcZ21zrOsy0b52AfAF50XpTiv75.jpg,/6s2BqtDvp1BMiP70zCDU5OW6hMy.jpg,,The story of a challenge to death.,150000,311212,,
89267,Parallel Lines,Parallel Lines,"Filmmaker Nina Davenport is working in California the day the World Trade Center is destroyed. Trying to understand that she won't be able to see the familiar building from her apartment in New York anymore and afraid of getting on a plane, she sets off for a road trip that is therapy and art performance in one. She has six weeks to get back to New York, and she spends them driving through a country in shock and talking to people she meets along the way. All of them share a strange sadness - not only about the attacks - and a surprising willingness to open their hearts and lives to this young woman with a camera. And by taking us on a trip through her country, she ends up leading us into the very soul of it.",2004-03-17,98,en,Released,tt0408085,0.2603,6.5,4,False,False,/cYmjxz0pUPzUAExxdvM1C3L5mMB.jpg,,http://www.parallellinesthemovie.com/,,0,0,,
30803,Antena Criminal: Making a Jess Franco Movie,Antena Criminal: Making a Jess Franco Movie,"A behind-the-scenes look at the creation of ""Blind Target"", Jesus Franco's story of a woman who becomes a celebrity in America with her exposure of the corruption in her home country, only to be taken prisoner by the same people she tried to bring down when she returns there. Includes interviews with the director Jess Franco, as well as footage of all the work that went into the film.",2002-01-15,82,en,Released,tt0303662,0.1346,8.375,4,False,False,,,,,0,0,,
61991,An Impudent Girl,L'Effrontée,"Charlotte Castang is a working-class 13-year-old girl, who lives in a drab, run-down neighbourhood, and is ready to become an adult. Her mother died giving birth to her, and she lives with her crass brother and a father whose attention is elsewhere. Her only friend is Lulu, a sick 10-year-old she regards as a pest. Charlotte is antisocial, bored and dreams of a better life. Her life improves when she meets Clara Bauman, a pianist prodigy.",1985-12-11,96,fr,Released,tt0089072,1.587,6.5,126,False,False,/yMwEgLPSZ1Q8F2kp1GGgse9wd2B.jpg,/daJx3bOPZX2Yezu9ryiwiE68dEF.jpg,,,0,0,,
78302,Echap,Echap,"The morning after a night of heavy drinking, five friends on a bachelorette weekend decide to hold a séance. When they encounter a former classmate who is as dead as he is clingy, the young women quickly realize that in the world of cyber-spiritism, you can't block a spirit as easily as you can block a contact on MSN. In some cases, the Esc key is useless.",2011-11-15,78,en,Released,tt2053354,0.0977,2.0,2,False,False,/v3jJmjUHBcEgRAvsaDgERf4ocR3.jpg,/1OK7jem7J2o0Zsu6k7x9kqh7FJy.jpg,,,0,0,,
58245,Don't Look Back,'Wag Kang Lilingon,"After the tragic fate of her mother and her sister, a girl named Nina is taken into custody and given a new identity as Melissa who grows up to be a nurse. At the hospital where Melissa works, a series of mysterious deaths of male patients occurs.",2006-11-15,96,tl,Released,tt0877642,0.514,4.8,8,False,False,,/wkTEMjpnwlQTXZCLhTtDvJA8F1L.jpg,http://starcinema.abs-cbn.com/movies/wag-kang-lilingon,,0,0,,
79507,Alexander Graham Bell,Alexander Graham Bell,"Discover how innovation and determination can lead to world-changing inventions as Alexander Graham Bell and his partner, Thomas Watson, turn a project to improve the telegraph system into the dream of the telephone! His speech lessons with deaf children give Bell the passion to pursue this discovery.",1995-01-01,26,en,Released,tt0956089,0.3126,,,False,False,,,,The Animated Hero Classics,0,0,,
68611,The Swing,Huśtawka,"35-year-old Michal has a beautiful wife Anna and daughter Justine. It does not bother him, however, fall in love with a sensual and rebellious Carolina. The man did not want a divorce, but it also wants to opt out of a new passion. The situation is complicated, however, when a lover makes him an ultimatum.",2010-09-17,94,pl,Released,tt1712531,0.2968,4.625,8,False,False,/59zjk4wQPkXxsRH0mJmKqIdM4cA.jpg,/gnCLrAG8zQ6oWLhqYegzKzr7Z5t.jpg,,,0,0,,
78075,Abby,Abby,"When a minister's wife becomes possessed by Eshu, the Nigerian god of sexuality, an exorcist is called in to drive the evil spirit away.",1974-12-25,89,en,Released,tt0071095,0.9543,5.62,25,False,False,/4NupCQHckfbOrXFRxCIs9OwNqG8.jpg,/8CyIuR0gohdDr3gZCFHA7FDCWDp.jpg,,Abby doesn't need a man anymore... the Devil is her lover now!,0,0,,
37753,Consenting Adults,Consenting Adults,"Richard and Priscilla Parker are an ordinary suburban couple whose lives are invaded and rocked by their hedonistic, secretive new neighbors, Eddy and Kay Otis.",1992-10-16,99,en,Released,tt0104006,1.8647,5.42,168,False,False,/16H9mMevZFFZfnCgsE2fVe2HH51.jpg,/sCBEywMPvO8sS3dvubMNYt7onCD.jpg,,Thou shalt not covet thy neighbor's wife.,18000000,21591728,,
90547,Tripod Live at Woodford,Tripod Live at Woodford,"Tripod are one of the most popular and prolific comedy acts working in Australia today. Filmed at the WOODFORD FOLK FESTIVAL, this performance captures many of Tripod's favourite songs and routines, with the boys in fine fettle. In addition to this great show, the DVD includes the hit of the Melbourne and Adelaide Comedy Festivals - HOW TO TRAIN AN ATTACK DOG FROM SCRATCH - nearly 2.5 hours of laughs and tunes abound.",2009-10-07,120,en,Released,,0.0214,3.8,2,False,False,,,,,0,0,,
5421,Absurd,Rosso sangue,"A priest-doctor chasing a man with supernatural regenerative abilities, who has recently escaped from a medical lab, reaches a small town where the mutant goes on a killing spree.",1981-10-01,94,it,Released,tt0084028,1.6639,5.486,106,False,False,/iFmnOINa3hB33W9LuBAMQsLGqiF.jpg,/3o0R2TDAyTaBsd0hS78NMj6cuvF.jpg,,Pray you survive the hunt.,0,0,,
66664,Shocking Dark,Terminator 2,"In a polluted future Venice researchers work to improve the situation. One day, unknown forces start killing them. A team of soldiers and a couple of civilians is sent to investigate. Soon, they encounter strange murderous creatures.",1989-03-17,90,it,Released,tt0098321,6.0421,4.434,76,False,False,/tztmdSyvfvQBVyzqyh6sKQeJP5g.jpg,/b4oyUTJzHQ4Q2CNoDYtvFJkm29q.jpg,,,0,0,,
91996,On a Paper Crane - Tomoko's Adventure,つるにのって とも子の冒険,"A young girl named Tomoko visits the Hiroshima Peace Memorial. There she has a mysterious meeting with Sadako, the little girl who was 2 years old when the U.S. dropped the bomb on her city during WWII and 11 when she died from the effects of radiation poisoning. Sadako takes Tomoko on an eye-opening journey.",1993-07-17,27,ja,Released,tt0387662,0.8709,7.0,1,False,False,/dAYr6BJjD3CYYPOkzG44eP9CRIo.jpg,,,,0,0,,
47618,Adicolor Yellow,Adicolor Yellow,"Yellow or Adicolor Yellow is a 2006 futuristic short film by director Neill Blomkamp, written by Terri Tatchell and Blomkamp. It was produced at the request of sportswear maker Adidas as a part of its ""Adicolor"" viral ads campaign, in which advertising agency Idealogue gathered seven directors, assigning a different color to each of them, and asked them to produce a feature based on their emotional and creative response to the given color, later to be distributed in the form of podcasts.  The four-minute film, shot by Trent Opaloch in Blomkamp's usual handheld camera mockumentary style, deals with an Israeli robotic globe-trotter gone rogue.",2006-04-04,4,en,Released,tt1543272,0.2129,5.3,23,False,False,/3z0013isIwGxA5PA03qpNZv3mPz.jpg,/mt6UZFRkObi1rBwZwQFm0zANlKu.jpg,,,0,0,,
90044,Body Chemistry,Body Chemistry,A research project on sexual response leads two doctors into an affair and their deepest passions and darkest fantasies are revealed.,1990-03-09,84,en,Released,tt0099164,1.5684,4.417,12,False,False,/6Z2zH5udYpTt5xcqTinXZkOtQIF.jpg,/vGcGOd0ENPde2wDkoUhTAnxZt1m.jpg,,The chemistry may be right. . . but the consequences can be murder.,0,0,398707,Body Chemistry Collection
45128,The Brainiacs.com,The Brainiacs.com,"When a boy decides his father is spending too much time at work, he starts his own company and ends up buying a controlling interest in his father's company.",2000-12-22,110,en,Released,tt0244437,0.8275,5.938,8,False,False,/5jSqVYP6Vk5Ht8K3WU8OgYYuEob.jpg,/liSctvxo99lgtsKlRG4lXwvVqao.jpg,,Running a busness just became child's play!,0,0,,
40618,Bedtime Story,Bedtime Story,"Benson is a Casanova who tricks women into having sex with him before leaving them. He is content with this game until he meets Jamison, a real operator who poses as an exiled prince and not only gets women to share his bed but also to give him money to help him fund his supposed counter-revolution.",1964-06-10,99,en,Released,tt0057878,1.6853,6.278,54,False,False,/4oN375vg2eJSHZzf9kztiwnu3jP.jpg,/AnyLcUKmEQX1qJpPKuTvzVoKv4c.jpg,,The Sin-tillating Capers of Two Cunning Con Men who Fleeced the Sexiest Chicks on the Riviera...until each decided to become king of the mountain !,0,0,,
86980,Once Upon a Time in Phuket,En gång i Phuket,"Life coach Sven travels to Thailand to fulfil his dreams as a writer. He meets Gitte a yoga-practising free spirit from Norway. Then along comes Anja, an editor who works for a Swedish publisher. What does he really want to do with his life, and who does he want to do it with?",2012-02-03,105,sv,Released,tt2082262,0.6239,5.3,36,False,False,/6tW81fru1tiPmm6ZZzo3A9TqX2t.jpg,/iMCBgdgCGkziDhUL9d8uWVf5UZA.jpg,,,0,36113796,,
